CH1,CH2,t
2.740000188350677490e-01,7.719999644905328751e-03,4.160999999999999768e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.161999999999999901e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.163000000000000034e-03
2.680000066757202148e-01,7.719999644905328751e-03,4.164000000000000166e-03
2.680000066757202148e-01,7.759999949485063553e-03,4.164999999999999432e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.165999999999999565e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.166999999999999697e-03
2.680000066757202148e-01,7.759999949485063553e-03,4.167999999999999830e-03
2.740000188350677490e-01,7.759999949485063553e-03,4.168999999999999963e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.170000000000000095e-03
2.640000283718109131e-01,7.759999949485063553e-03,4.171000000000000228e-03
2.740000188350677490e-01,7.799999788403511047e-03,4.171999999999999494e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.172999999999999626e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.173999999999999759e-03
2.700000107288360596e-01,7.679999805986881256e-03,4.174999999999999892e-03
2.740000188350677490e-01,7.679999805986881256e-03,4.176000000000000024e-03
2.700000107288360596e-01,7.919999770820140839e-03,4.177000000000000157e-03
2.740000188350677490e-01,7.799999788403511047e-03,4.177999999999999423e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.178999999999999555e-03
2.740000188350677490e-01,7.719999644905328751e-03,4.179999999999999688e-03
2.720000147819519043e-01,7.879999466240406036e-03,4.180999999999999821e-03
2.660000026226043701e-01,7.879999466240406036e-03,4.181999999999999953e-03
2.700000107288360596e-01,7.840000092983245850e-03,4.183000000000000086e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.184000000000000219e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.184999999999999484e-03
2.720000147819519043e-01,7.719999644905328751e-03,4.185999999999999617e-03
2.680000066757202148e-01,7.759999949485063553e-03,4.186999999999999750e-03
2.700000107288360596e-01,7.840000092983245850e-03,4.187999999999999882e-03
2.700000107288360596e-01,7.799999788403511047e-03,4.189000000000000015e-03
2.740000188350677490e-01,7.759999949485063553e-03,4.190000000000000148e-03
2.680000066757202148e-01,7.879999466240406036e-03,4.190999999999999413e-03
2.740000188350677490e-01,7.759999949485063553e-03,4.191999999999999546e-03
2.720000147819519043e-01,7.759999949485063553e-03,4.192999999999999679e-03
2.720000147819519043e-01,7.759999949485063553e-03,4.193999999999999811e-03
2.680000066757202148e-01,7.879999466240406036e-03,4.194999999999999944e-03
2.740000188350677490e-01,7.879999466240406036e-03,4.196000000000000077e-03
2.680000066757202148e-01,7.840000092983245850e-03,4.197000000000000210e-03
2.740000188350677490e-01,7.840000092983245850e-03,4.197999999999999475e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.198999999999999608e-03
2.720000147819519043e-01,7.679999805986881256e-03,4.199999999999999740e-03
2.640000283718109131e-01,7.879999466240406036e-03,4.200999999999999873e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.202000000000000006e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.203000000000000139e-03
2.660000026226043701e-01,7.840000092983245850e-03,4.203999999999999404e-03
2.700000107288360596e-01,7.840000092983245850e-03,4.204999999999999537e-03
2.680000066757202148e-01,7.960000075399875641e-03,4.205999999999999669e-03
2.700000107288360596e-01,7.840000092983245850e-03,4.206999999999999802e-03
2.700000107288360596e-01,7.799999788403511047e-03,4.207999999999999935e-03
2.700000107288360596e-01,7.799999788403511047e-03,4.209000000000000068e-03
2.720000147819519043e-01,7.759999949485063553e-03,4.210000000000000200e-03
2.720000147819519043e-01,7.799999788403511047e-03,4.210999999999999466e-03
2.720000147819519043e-01,7.759999949485063553e-03,4.211999999999999598e-03
2.720000147819519043e-01,7.840000092983245850e-03,4.212999999999999731e-03
2.720000147819519043e-01,7.919999770820140839e-03,4.213999999999999864e-03
2.680000066757202148e-01,7.840000092983245850e-03,4.214999999999999997e-03
2.740000188350677490e-01,7.919999770820140839e-03,4.216000000000000129e-03
2.740000188350677490e-01,7.840000092983245850e-03,4.216999999999999395e-03
2.680000066757202148e-01,7.919999770820140839e-03,4.217999999999999527e-03
2.700000107288360596e-01,7.879999466240406036e-03,4.218999999999999660e-03
2.700000107288360596e-01,7.840000092983245850e-03,4.219999999999999793e-03
2.720000147819519043e-01,7.960000075399875641e-03,4.220999999999999926e-03
2.700000107288360596e-01,7.759999949485063553e-03,4.222000000000000058e-03
2.740000188350677490e-01,7.960000075399875641e-03,4.223000000000000191e-03
2.680000066757202148e-01,7.799999788403511047e-03,4.223999999999999456e-03
2.700000107288360596e-01,7.919999770820140839e-03,4.224999999999999589e-03
2.700000107288360596e-01,7.919999770820140839e-03,4.225999999999999722e-03
2.720000147819519043e-01,7.879999466240406036e-03,4.226999999999999855e-03
2.680000066757202148e-01,8.039999753236770630e-03,4.227999999999999987e-03
2.740000188350677490e-01,7.879999466240406036e-03,4.229000000000000120e-03
2.740000188350677490e-01,7.799999788403511047e-03,4.229999999999999385e-03
2.740000188350677490e-01,7.960000075399875641e-03,4.230999999999999518e-03
2.740000188350677490e-01,7.879999466240406036e-03,4.231999999999999651e-03
2.720000147819519043e-01,7.999999448657035828e-03,4.232999999999999784e-03
2.700000107288360596e-01,7.999999448657035828e-03,4.233999999999999916e-03
2.700000107288360596e-01,7.879999466240406036e-03,4.235000000000000049e-03
2.740000188350677490e-01,7.879999466240406036e-03,4.236000000000000182e-03
2.720000147819519043e-01,7.879999466240406036e-03,4.236999999999999447e-03
2.680000066757202148e-01,7.879999466240406036e-03,4.237999999999999580e-03
2.720000147819519043e-01,7.960000075399875641e-03,4.238999999999999713e-03
2.660000026226043701e-01,8.039999753236770630e-03,4.239999999999999845e-03
2.740000188350677490e-01,7.919999770820140839e-03,4.240999999999999978e-03
2.680000066757202148e-01,7.879999466240406036e-03,4.242000000000000111e-03
2.740000188350677490e-01,7.960000075399875641e-03,4.242999999999999376e-03
2.720000147819519043e-01,7.919999770820140839e-03,4.243999999999999509e-03
2.720000147819519043e-01,7.960000075399875641e-03,4.244999999999999642e-03
2.740000188350677490e-01,7.960000075399875641e-03,4.245999999999999774e-03
2.720000147819519043e-01,7.879999466240406036e-03,4.246999999999999907e-03
2.680000066757202148e-01,7.960000075399875641e-03,4.248000000000000040e-03
2.740000188350677490e-01,8.039999753236770630e-03,4.249000000000000173e-03
2.740000188350677490e-01,8.039999753236770630e-03,4.249999999999999438e-03
2.680000066757202148e-01,7.919999770820140839e-03,4.250999999999999571e-03
2.740000188350677490e-01,8.119999431073665619e-03,4.251999999999999703e-03
2.720000147819519043e-01,7.919999770820140839e-03,4.252999999999999836e-03
2.760000228881835938e-01,8.039999753236770630e-03,4.253999999999999969e-03
2.720000147819519043e-01,7.919999770820140839e-03,4.255000000000000102e-03
2.680000066757202148e-01,8.039999753236770630e-03,4.256000000000000234e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.256999999999999500e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.257999999999999632e-03
2.680000066757202148e-01,8.080000057816505432e-03,4.258999999999999765e-03
2.740000188350677490e-01,8.119999431073665619e-03,4.259999999999999898e-03
2.740000188350677490e-01,7.919999770820140839e-03,4.261000000000000031e-03
2.700000107288360596e-01,8.039999753236770630e-03,4.262000000000000163e-03
2.700000107288360596e-01,8.039999753236770630e-03,4.262999999999999429e-03
2.740000188350677490e-01,8.039999753236770630e-03,4.263999999999999561e-03
2.700000107288360596e-01,7.999999448657035828e-03,4.264999999999999694e-03
2.700000107288360596e-01,8.119999431073665619e-03,4.265999999999999827e-03
2.700000107288360596e-01,7.999999448657035828e-03,4.266999999999999960e-03
2.740000188350677490e-01,7.999999448657035828e-03,4.268000000000000092e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.269000000000000225e-03
2.700000107288360596e-01,8.080000057816505432e-03,4.269999999999999490e-03
2.740000188350677490e-01,8.200000040233135223e-03,4.270999999999999623e-03
2.760000228881835938e-01,8.039999753236770630e-03,4.271999999999999756e-03
2.720000147819519043e-01,7.999999448657035828e-03,4.272999999999999889e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.274000000000000021e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.275000000000000154e-03
2.720000147819519043e-01,8.119999431073665619e-03,4.275999999999999419e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.276999999999999552e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.277999999999999685e-03
2.740000188350677490e-01,8.159999735653400421e-03,4.278999999999999818e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.279999999999999950e-03
2.740000188350677490e-01,7.999999448657035828e-03,4.281000000000000083e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.282000000000000216e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.282999999999999481e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.283999999999999614e-03
2.680000066757202148e-01,8.039999753236770630e-03,4.284999999999999747e-03
2.680000066757202148e-01,8.119999431073665619e-03,4.285999999999999879e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.287000000000000012e-03
2.760000228881835938e-01,8.080000057816505432e-03,4.288000000000000145e-03
2.720000147819519043e-01,8.119999431073665619e-03,4.288999999999999410e-03
2.680000066757202148e-01,8.080000057816505432e-03,4.289999999999999543e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.290999999999999676e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.291999999999999808e-03
2.680000066757202148e-01,8.200000040233135223e-03,4.292999999999999941e-03
2.700000107288360596e-01,8.119999431073665619e-03,4.294000000000000074e-03
2.740000188350677490e-01,8.200000040233135223e-03,4.295000000000000207e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.295999999999999472e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.296999999999999605e-03
2.740000188350677490e-01,7.999999448657035828e-03,4.297999999999999737e-03
2.760000228881835938e-01,8.200000040233135223e-03,4.298999999999999870e-03
2.680000066757202148e-01,8.200000040233135223e-03,4.300000000000000003e-03
2.740000188350677490e-01,7.999999448657035828e-03,4.301000000000000136e-03
2.780000269412994385e-01,8.200000040233135223e-03,4.301999999999999401e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.302999999999999534e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.303999999999999666e-03
2.780000269412994385e-01,8.159999735653400421e-03,4.304999999999999799e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.305999999999999932e-03
2.720000147819519043e-01,8.119999431073665619e-03,4.307000000000000065e-03
2.680000066757202148e-01,8.039999753236770630e-03,4.308000000000000197e-03
2.740000188350677490e-01,8.200000040233135223e-03,4.308999999999999463e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.309999999999999595e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.310999999999999728e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.311999999999999861e-03
2.780000269412994385e-01,8.279999718070030212e-03,4.312999999999999994e-03
2.680000066757202148e-01,8.080000057816505432e-03,4.314000000000000126e-03
2.740000188350677490e-01,8.279999718070030212e-03,4.314999999999999392e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.315999999999999524e-03
2.740000188350677490e-01,8.119999431073665619e-03,4.316999999999999657e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.317999999999999790e-03
2.680000066757202148e-01,8.200000040233135223e-03,4.318999999999999923e-03
2.740000188350677490e-01,8.159999735653400421e-03,4.320000000000000055e-03
2.720000147819519043e-01,8.080000057816505432e-03,4.321000000000000188e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.321999999999999453e-03
2.700000107288360596e-01,8.159999735653400421e-03,4.322999999999999586e-03
2.780000269412994385e-01,8.200000040233135223e-03,4.323999999999999719e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.324999999999999852e-03
2.740000188350677490e-01,8.279999718070030212e-03,4.325999999999999984e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.327000000000000117e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.327999999999999382e-03
2.720000147819519043e-01,8.039999753236770630e-03,4.328999999999999515e-03
2.760000228881835938e-01,8.200000040233135223e-03,4.329999999999999648e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.330999999999999781e-03
2.760000228881835938e-01,8.159999735653400421e-03,4.331999999999999913e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.333000000000000046e-03
2.740000188350677490e-01,8.279999718070030212e-03,4.334000000000000179e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.334999999999999444e-03
2.740000188350677490e-01,8.080000057816505432e-03,4.335999999999999577e-03
2.740000188350677490e-01,8.200000040233135223e-03,4.336999999999999710e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.337999999999999842e-03
2.780000269412994385e-01,8.200000040233135223e-03,4.338999999999999975e-03
2.720000147819519043e-01,8.200000040233135223e-03,4.340000000000000108e-03
2.700000107288360596e-01,8.239999413490295410e-03,4.340999999999999373e-03
2.780000269412994385e-01,8.159999735653400421e-03,4.341999999999999506e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.342999999999999639e-03
2.740000188350677490e-01,8.320000022649765015e-03,4.343999999999999771e-03
2.740000188350677490e-01,8.399999700486660004e-03,4.344999999999999904e-03
2.700000107288360596e-01,8.159999735653400421e-03,4.346000000000000037e-03
2.740000188350677490e-01,8.279999718070030212e-03,4.347000000000000169e-03
2.740000188350677490e-01,8.200000040233135223e-03,4.347999999999999435e-03
2.780000269412994385e-01,8.239999413490295410e-03,4.348999999999999568e-03
2.780000269412994385e-01,8.320000022649765015e-03,4.349999999999999700e-03
2.760000228881835938e-01,8.320000022649765015e-03,4.350999999999999833e-03
2.740000188350677490e-01,8.239999413490295410e-03,4.351999999999999966e-03
2.760000228881835938e-01,8.239999413490295410e-03,4.353000000000000098e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.354000000000000231e-03
2.760000228881835938e-01,8.200000040233135223e-03,4.354999999999999497e-03
2.760000228881835938e-01,8.159999735653400421e-03,4.355999999999999629e-03
2.720000147819519043e-01,8.359999395906925201e-03,4.356999999999999762e-03
2.740000188350677490e-01,8.320000022649765015e-03,4.357999999999999895e-03
2.720000147819519043e-01,8.320000022649765015e-03,4.359000000000000027e-03
2.720000147819519043e-01,8.239999413490295410e-03,4.360000000000000160e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.360999999999999426e-03
2.760000228881835938e-01,8.200000040233135223e-03,4.361999999999999558e-03
2.720000147819519043e-01,8.279999718070030212e-03,4.362999999999999691e-03
2.760000228881835938e-01,8.279999718070030212e-03,4.363999999999999824e-03
2.720000147819519043e-01,8.159999735653400421e-03,4.364999999999999956e-03
2.760000228881835938e-01,8.359999395906925201e-03,4.366000000000000089e-03
2.760000228881835938e-01,8.239999413490295410e-03,4.367000000000000222e-03
2.760000228881835938e-01,8.279999718070030212e-03,4.367999999999999487e-03
2.720000147819519043e-01,8.320000022649765015e-03,4.368999999999999620e-03
2.740000188350677490e-01,8.279999718070030212e-03,4.369999999999999753e-03
2.780000269412994385e-01,8.359999395906925201e-03,4.370999999999999885e-03
2.720000147819519043e-01,8.320000022649765015e-03,4.372000000000000018e-03
